kategori,subkategori,tanggal,jam,latitude,longitude,tempat kejadian,nama kapal,bendera kapal,jenis kapal,berat kapal,IMO,Call Sign,MMSI,status kapal,nama perusahaan,nama pemilik,pelabuhan terakhir,pelabuhan tujuan,kapten kapal,kewarganegaraan,jumlah kru,pok/org afiliasi,modus operandi,sumber_klasifikasi_berita,isi_berita,pemeriksa,kapal penangkap,deskripsi
Tindak Terror di Laut,Level 8,26/11/2015,03:00,130.6193272,-5.01774156,Laut Banda,Axel Mærsk,Ukraine,Tanker,119,IMO 85157,PXB13231,32165,Lego,PT. Satu Sumber Sarana,Harry Shum,Dompak,Sanana,Ilham Aditama,French Guiana,,,,D,5,Bea Cukai,Tug Boat/Kpl Tunda,
Tindak Terror di Laut,Level 8,16/09/2015,18:10,125.3569643,-5.1641224,Laut Banda,MV Biscaglia,Chile,Kpl Militer,142,IMO 58981,OJU252616,66255,Layar,Asuransi Jiwa Bumi Putra 1912,Swedish House Mafia,Satui/Batu licin,Raha,Danny Simpsons,Cambodia,,,,D,6,KKP,Speed Boat,
Tindak Terror di Laut,Level 5,04/08/2014,13:40,110.17201,-4.95581,Laut Jawa,USS Arkab (AK-130),French Polynesia,Supply Ship,179,IMO 71187,DXV181518,26249,Lego,PT. Sarana Daya Semesta,Fachry Albar,Giliketapang,Beo,Harry S.,Slovakia,,,,A,2,Bakamla,Kpl Pesiar,
Tindak Terror di Laut,Level 7,04/09/2019,15:25,128.56039,-4.33276031,Laut Banda,USS Bali (ID-2483),Slovakia,Kpl Pengebor/Drillship,186,IMO 76261,QCJ71215,68792,Lego,PT. Jala Sutera Indoraya,Ahmad Zahid,Talaga Raya,Kesui,Mark van Bommel,Liechtenstein,,,,B,5,TNI,Kpl Pemerintah,
Tindak Terror di Laut,Level 6,18/12/2017,23:30,122.5659282,3.68172399,Laut Sulawesi,SS Belgic ||||,Brazil,Supply Ship,116,IMO 62624,QNJ232210,42144,Lego,PD. Maslahat,Fahid Ben,Ketapang,Tegal,Marat Alyautdinov,China,,,,B,4,TNI AL,Supply Ship,
Tindak Terror di Laut,Level 8,03/02/2015,13:15,134.214857,1.09320077,Laut Halmahera,MV Empire MacKay,Uruguay,Kpl Pemadam Kebakaran/Fireboat,167,IMO 49164,LYB23167,31947,Layar,PD. Guma Karya,Laughlin,Poopongan,Oepoli,Sawomir Peszko,Norway,,,,E,5,Bea Cukai,Tug Boat/Kpl Tunda,
Tindak Terror di Laut,Level 2,16/11/2018,16:05,131.6025038,2.26097008,Laut Halmahera,MV Alexia,Central African Republic,Kpl Nelayan,116,IMO 25112,NTX291,78415,Sandar,PT. Transindo Xpress,Van Darkholme,Sebalang,Ereke,Adelbulner,Honduras,,,,C,3,Polri,Kpl Peti Kemas/Container,
Tindak Terror di Laut,Level 3,09/10/2017,19:10,118.6441745,-6.74467036,Laut Flores,MV Tampa,St. Helena,Bulker/Kpl Pengangkut Barang Curah,210,IMO 83585,ADR24213,17369,Sandar,PT. Indomontas Karya Mandiri,Zara Larsson,Pamatata,Panipahan,Carlos Wasmosy Monti,Tanzania,,,,A,3,TNI AD,Kpl Layar,
Tindak Terror di Laut,Level 8,22/04/2019,04:20,120.8202557,4.1435022,Laut Sulawesi,SS Ionic,Cambodia,Kpl Layar,244,IMO 19734,ELC62226,33479,Layar,"PT. Regal Integra Makmur, Tbk",Rani Khedira,Teluk Palu,Petta,lvaro Vzquez,Guinea,,,,E,5,TNI,Kpl Nelayan,
Tindak Terror di Laut,Level 9,05/07/2016,12:00,124.8148791,-5.15600717,Laut Banda,MV Star Osakana,Falkland Is.,Tug Boat/Kpl Tunda,148,IMO 41618,MIQ41225,48332,Lego,Berdikari,Reinhart,Malakoni/P. Enggano,Palue,Juhar,South Georgia & the South Sandwich Is.,,,,C,6,Polri,Kpl Pengeruk/Dredger,
Tindak Terror di Laut,Level 6,10/05/2018,12:00,133.8116544,1.25767361,Laut Halmahera,MSC Sabrina,Vietnam,Kpl Pesiar,207,IMO 13366,RYG3618,51928,Sandar,PT. ACC Express,Arashi,Mandopolo/Jojame,Una-Una,Starlets Band,Dominica,,,,E,5,KKP,Kpl Selam,
Tindak Terror di Laut,Level 3,27/05/2018,20:45,110.63426,-3.98261,Laut Jawa,MV Stolt Strength,Guadeloupe,Kpl Pengebor/Drillship,209,IMO 52789,OMC12026,75466,Layar,Paskal Food Market,Daniil Sizko,Falabisahaya,Patani,Ricky Karanda Suwardi,Serbia,,,,C,1,KKP,Bulker/Kpl Pengangkut Barang Curah,
Tindak Terror di Laut,Level 4,04/06/2019,11:15,107.56978,-4.71238,Laut Jawa,SS Atlantic Conveyor,Bahrain,Tanker,209,IMO 51571,EJJ5114,43314,Lego,PT. Manggala Jaya Makmur,Prayoga,Gresik,Brondong,Danny Hoesen,Tanzania,,,,A,6,TNI AU,Speed Boat,
Tindak Terror di Laut,Level 9,09/05/2017,06:15,132.1904558,2.20408218,Laut Halmahera,USS Aludra (AK-72),Qatar,Kpl Layar,222,IMO 79151,IJU92616,45554,Lego,PT. Indah Yatama,Myung-sook,Batam/Batu Ampar,Benete,Jessica Iskandar,Singapore,,,,F,1,Bea Cukai,Kpl Peti Kemas/Container,
Tindak Terror di Laut,Level 7,12/03/2018,18:25,122.09353,4.2558876,Laut Sulawesi,"Umm Slal, LNG Tanker",Senegal,Kpl Penyelamat/Lifeboat,198,IMO 13491,JJH52213,81466,Lego,CV. Mitranda,Fandy Christian,Segun,Pangkal Balam,Marc Ayrault,Bulgaria,,,,C,1,Bakamla,Kpl Selam,
Tindak Terror di Laut,Level 8,25/10/2016,22:55,123.6731058,3.78299127,Laut Sulawesi,SS Galeic,Cuba,Kpl Ro-Ro,105,IMO 46841,CYL21513,41176,Lego,Game Spot,Young-joo,Pam,Eray,Rifnu,Senegal,,,,B,2,Bea Cukai,Kpl Penyelamat/Lifeboat,
Tindak Terror di Laut,Level 3,09/08/2018,12:10,110.12958,-5.36061,Laut Jawa,MSC Nuria,Sierra Leone,Kpl Pengebor/Drillship,246,IMO 75185,UXX161016,73895,Sandar,PT. Global Artha Abadi,Montezemolo,Sluke,Depapre,Itamar,Monaco,,,,F,2,TNI AD,Kpl Derek/Crane,
Tindak Terror di Laut,Level 5,07/12/2015,06:25,123.7034997,4.25237978,Laut Sulawesi,MSC Monterey,Bosnia & Herzegovina,Penumpang,153,IMO 94543,BHD25231,34763,Layar,PT. Benua Expressindo Utama,Guilln,Baing,Kuala Enok,Yevhen Selin,Equatorial Guinea,,,,B,2,TNI AU,Survey/Kpl Survei,
Tindak Terror di Laut,Level 3,14/11/2014,08:50,120.9073625,2.26506565,Laut Sulawesi,"Maharshi Krishnatreya, LPG Tanker",Tonga,Kpl Nelayan,176,IMO 91999,UXL13234,69558,Sandar,PT. Surya Baru Abadi,Dzhalimov,Matui,Tanjung Buton,Roberts Poinsett,Philippines,,,,E,6,Polri,Kargo/Barang,
Tindak Terror di Laut,Level 5,22/07/2018,14:10,117.7055058,-7.49370105,Laut Flores,SS Cufic,El Salvador,Kpl Nelayan,186,IMO 74669,UUT18257,95454,Sandar,CV. Deline Asia,Durahman,Cituis,Naikliu,Tsumabuki,Paraguay,,,,C,1,KKP,Kpl Derek/Crane,
Tindak Terror di Laut,Level 3,06/03/2015,06:30,128.6382178,-4.74422518,Laut Banda,Salem,Georgia,Kpl Selam,190,IMO 56882,DVA202312,73132,Lego,PT. Mirantha Nuansa Ayu,Jrmy Morel,Bukide,Ende,Bungert,Mexico,,,,C,4,TNI AL,Tongkang,
Tindak Terror di Laut,Level 3,19/05/2017,13:10,129.6981495,0.58865435,Laut Halmahera,Maritime Jewel,Guinea,Penumpang,114,IMO 29613,BHZ222216,92912,Sandar,CV. Mitranda,Xcrosscheckx,Paloh/Sakura,Taddan,Effendi Muara,Egypt,,,,C,2,TNI,Kpl Ikan,
Tindak Terror di Laut,Level 8,19/03/2018,18:05,121.3913348,2.39552069,Laut Sulawesi,MV Tampa,United Arab Emirates,Bulker/Kpl Pengangkut Barang Curah,137,IMO 55321,BAG152422,96375,Sandar,PT. Nusantara Ekspress,Reinhard Heydrich,Menui,Batu Panjang,Koryzis,Antarctica,,,,C,2,Polri,Tug Boat/Kpl Tunda,
Tindak Terror di Laut,Level 2,17/10/2015,18:15,123.2796539,3.80372536,Laut Sulawesi,COSCO Guangzhou,French Polynesia,Kpl Penyelamat/Lifeboat,156,IMO 45269,KHL9516,15565,Layar,PT. Absy Cipta Mandiri,Mark Twain,Teminabuan,Pulau Ende,Miyuki,Finland,,,,D,2,TNI AL,Speed Boat,
Tindak Terror di Laut,Level 7,07/10/2017,15:45,119.1273048,-7.69828842,Laut Flores,USS Bali (ID-2483),Libya,Kargo/Barang,155,IMO 95354,UXR2148,83239,Lego,PT. Pusaka Cakra,Kristin Scott,Wayaua,Agats,Sjarifuddin,Burundi,,,,F,6,TNI AL,Penumpang,
Tindak Terror di Laut,Level 9,17/11/2016,07:55,128.129917,-5.6626491,Laut Banda,Amoco Cadiz,Iraq,Speed Boat,151,IMO 16456,LCY2427,45621,Layar,PT. Nafastindo Trans Logistik,Turgut,Garongkong,Saonek,Amil Hussein,Nicaragua,,,,F,5,KKP,Kpl Ro-Ro,
Tindak Terror di Laut,Level 2,01/02/2019,16:00,123.2510237,4.16487839,Laut Sulawesi,Amoco Cadiz,Heard I. & McDonald Is.,Kpl Kayu,115,IMO 83726,WFB1798,97194,Sandar,PT. Tushimaro Express,Schrrle,Pulau Ende,Saketa,Mark Jan Fledderus,Grenada,,,,C,6,TNI AD,Kpl Derek/Crane,
Tindak Terror di Laut,Level 1,18/12/2015,07:35,119.7045439,2.81983086,Laut Sulawesi,U-Sea Colonsay,Trinidad & Tobago,Kargo/Barang,250,IMO 19388,YKL181711,68318,Sandar,PD. Intan Mitra Sejati,Feindouno,Baturube,Kao,Krasnobayev,Sao Tome & Principe,,,,F,3,Polri,Tug Boat/Kpl Tunda,
Tindak Terror di Laut,Level 9,24/07/2018,00:05,136.7317346,2.13961698,Laut Halmahera,SS Bessemer Victory,Montenegro,Kpl Pengebor/Drillship,216,IMO 45584,WUD4211,48451,Sandar,Mega Resources Textil Agency,Sudono,Kalatoa,Dofa,Armindo Mariano,Lithuania,,,,C,3,Bakamla,Tug Boat/Kpl Tunda,
Tindak Terror di Laut,Level 5,29/08/2019,13:05,107.40235,-3.54622,Laut Jawa,MS Antenor,Austria,Kpl Pemerintah,111,IMO 86336,HQI14416,77492,Lego,PT. Atlas Transindo Raya,Marsha Aruan,Bagan siapi-api,Pasuruan,M-flo,British Indian Ocean Territory,,,,E,2,KKP,Kpl Selam,
Tindak Terror di Laut,Level 9,05/08/2017,21:55,118.633296,-6.90503161,Laut Flores,Torrey Canyon,Andorra,Survey/Kpl Survei,211,IMO 31787,NJT221924,35541,Lego,PT. Hadid Steel Indonesia,Guy Kawasaki,Komodo,Baturube,Woong,South Georgia & the South Sandwich Is.,,,,D,5,TNI,Kpl Ro-Ro,
Tindak Terror di Laut,Level 3,20/01/2016,06:25,133.8589797,0.61963721,Laut Halmahera,SS Delphic,Ireland,Kpl Pesiar,113,IMO 69966,GNJ8515,31984,Sandar,Yayasan Fajar Taruna Harmonis,Meir,Jepara,Cilacap,Janowicz,Niue,,,,E,4,TNI,Supply Ship,
Tindak Terror di Laut,Level 2,08/03/2018,09:15,128.0386963,-5.32436598,Laut Banda,MV Acavus,Cuba,Kpl Nelayan,151,IMO 68299,IOR7321,57963,Sandar,PT. Perishable Logistics Indonesia,Robby Sugara,Jepara,Hatu Piru,Cucu Hidayat,Uruguay,,,,A,3,TNI AD,Kpl Peti Kemas/Container,
Tindak Terror di Laut,Level 2,02/08/2014,13:10,117.2500268,-7.65157275,Laut Flores,MV Sirius Star,Bosnia & Herzegovina,Kpl Layar,205,IMO 95757,RGR111220,49658,Layar,PT. Belt Logistik Indonesia,Cassidy,Giliketapang,Saumlaki,Brynjar,Norway,,,,D,3,Bakamla,Supply Ship,
Tindak Terror di Laut,Level 6,20/01/2018,10:05,120.2512312,3.85604117,Laut Sulawesi,MS Costa Marina,St. Pierre & Miquelon,Kpl Militer,108,IMO 15561,APC1619,87537,Sandar,PT. Windu Pratama Courier,Abu Muse Azhari,Lhok Tuan,Agats,Mohd Sali,Saudi Arabia,,,,A,5,Polri,Kargo/Barang,
Tindak Terror di Laut,Level 6,03/10/2014,06:45,126.6614019,-6.02474561,Laut Banda,Osaka Express,The Bahamas,Tug Boat/Kpl Tunda,139,IMO 32186,NUA161614,23466,Sandar,PT. Sinar Usaha Cemerlang,Danilo Lus Hlio,Cirebon,Sampit,Weah,Guinea,,,,D,5,TNI AD,Kpl Pemerintah,
Tindak Terror di Laut,Level 2,18/01/2014,13:45,136.5241801,1.21992231,Laut Halmahera,SS Bovic,American Samoa,Kpl Kayu,223,IMO 73618,JAP51020,65275,Lego,PT. Bintang Jaya Trans,Joe Riley,Panarukan,Pasuruan,Jong-Ho,Kazakhstan,,,,C,3,Bakamla,Kpl Peti Kemas/Container,
Tindak Terror di Laut,Level 7,22/11/2016,14:10,110.20062,-5.05393,Laut Jawa,MV Ranga,Eritrea,Speed Boat,243,IMO 16299,PAX2146,91597,Lego,PT. Catur Ekapurcanga Indah,Airi Furukawa,Una-Una,Manokwari,Karim El Hany,Western Sahara,,,,A,3,TNI,Kpl Militer,
Tindak Terror di Laut,Level 5,07/04/2017,07:25,121.2166797,2.04725638,Laut Sulawesi,Aranui 3,United Kingdom,Kpl Pesiar,189,IMO 29392,GRM2679,22879,Sandar,PT. Wira Andalan Sukses,Bagaporo,P. Sabutung,Bintuhan/Linau,Velasco Carballo,Netherlands,,,,A,6,TNI,Supply Ship,
Tindak Terror di Laut,Level 8,14/04/2014,20:35,137.7251526,1.74202752,Laut Halmahera,"Maharshi Vamadeva, LPG Tanker",Syria,Survey/Kpl Survei,217,IMO 35117,QHN12715,43624,Lego,PT. Kharisma Tekad Karya,Horyainov,Tembilahan,Kahakitang,Jelle,Guinea,,,,D,1,Polri,Kpl Selam,
Tindak Terror di Laut,Level 4,19/02/2017,03:45,130.3907006,-6.79703434,Laut Banda,Xin Los Angeles,Zimbabwe,Kpl Kayu,169,IMO 71266,BQA14155,61456,Layar,Asuransi Jiwa Bumi Putra 1912,der Heijden,Ampenan,Sibolga,Yunasz,Burkina Faso,,,,B,1,Bea Cukai,Tanker,
Tindak Terror di Laut,Level 8,19/04/2016,21:40,136.6830915,1.43434367,Laut Halmahera,SS Arthur M. Anderson,Myanmar,Tongkang,241,IMO 95641,DAE21211,13891,Lego,PT. Pandu Siwi Sentosa,Rashid Al,Marapokot,Buli,Emana,Armenia,,,,A,4,TNI AL,Kpl Layar,
Tindak Terror di Laut,Level 6,22/08/2014,12:45,122.2357399,2.30063782,Laut Sulawesi,MV Monchegorsk,Indonesia,Kpl Ro-Ro,186,IMO 98767,QAB17258,94577,Lego,PT. Pandawa Mitra Perkasa,Gonzlez Morales,Sei Berombang,Pulau Baai,William Tomlin,Comoros,,,,C,1,TNI,Kpl Derek/Crane,
Tindak Terror di Laut,Level 8,07/09/2017,20:30,131.1370168,1.12191027,Laut Halmahera,SS Fatima,Comoros,Kpl Pemadam Kebakaran/Fireboat,113,IMO 21344,XJP1724,59419,Lego,PT. Indonusa Putra Mandiri,Widjojo Nitisastro,Balikpapan,Adaut,Basyral Hamidy,Cote d'Ivoire,,,,C,5,KKP,Tongkang,
Tindak Terror di Laut,Level 7,27/07/2019,21:40,111.29118,-4.5473,Laut Jawa,MSC Leigh,Kenya,Tanker,206,IMO 64583,LUL121310,19248,Lego,CV. Mitranda,Rochdi Achenteh,Saumlaki,Bere - Bere,Donald Sutherland,Lesotho,,,,B,5,Bea Cukai,Speed Boat,
Tindak Terror di Laut,Level 6,22/08/2018,18:25,107.77249,-4.29879,Laut Jawa,"Emma Mærsk, container ship for Maersk Line",Bouvet I.,Survey/Kpl Survei,151,IMO 72842,TRT61718,18411,Layar,PT. Trans Binatama Indonesia,Felipe Aliste,Bitung,Talaga Raya,Hitchcock,Northern Mariana Is.,,,,A,4,TNI AD,Kpl Derek/Crane,
Tindak Terror di Laut,Level 3,09/01/2019,01:40,136.0143626,0.27717413,Laut Halmahera,MSC Nuria,Georgia,Kpl Pemerintah,220,IMO 52256,UAH202313,11569,Layar,PT. Pelangi Sukses Cemerlang,Dubinin,Branta,Tanjung Berakit,Rutskoy,Gaza Strip,,,,F,5,TNI,Kpl Selam,
Tindak Terror di Laut,Level 3,19/12/2016,12:15,108.45713,-3.76623,Laut Jawa,"Umm Slal, LNG Tanker",San Marino,Speed Boat,101,IMO 46942,HWL16422,98681,Sandar,PT. Ahner Adhi Perkara,Riantiarno,Calabai,Sukabangun Ketapang,Jos Figueres,Nigeria,,,,D,3,KKP,Kpl Derek/Crane,
Tindak Terror di Laut,Level 2,12/08/2019,23:05,124.3516322,2.68754135,Laut Sulawesi,Altmark,Uruguay,Kpl Derek/Crane,142,IMO 37595,IBL3311,34459,Sandar,PT. Bintang Sembilan Media Televisi,Nicole Richie,Pemalang,Ansus,Kakuei Tanaka,Micronesia,,,,E,4,Bea Cukai,Kpl Pemerintah,
Tindak Terror di Laut,Level 1,18/02/2014,21:10,127.2657727,-6.17094744,Laut Banda,SS Cufic ||,Gibraltar,Tanker,208,IMO 54182,EOH2233,91578,Sandar,PT. Indonusa Putra Mandiri,Meilita,Kokas,Tinombo,Muhammad Jiwa Zainal Adilin I,Mozambique,,,,B,4,TNI AL,Speed Boat,
Tindak Terror di Laut,Level 5,18/10/2015,09:45,110.54522,-6.1245,Laut Jawa,MV Delight,Anguilla,Speed Boat,115,IMO 71545,CVJ15725,77811,Lego,Mega Resources Textil Agency,Stephenson,Mandopolo/Jojame,Menggala,Yim Si-wan,Greece,,,,D,4,TNI AD,Kpl Pemerintah,
Tindak Terror di Laut,Level 2,12/10/2014,07:50,109.10548,-4.58213,Laut Jawa,"Houston Express, container ship for Hapag-Lloyd line",Morocco,Speed Boat,190,IMO 31882,EAQ92622,13658,Layar,PT. Cakranusa Mining,Scott MacIntyre,Bulaa,Dumai,Anas,Japan,,,,A,2,KKP,Kpl Pengebor/Drillship,
Tindak Terror di Laut,Level 9,10/08/2019,10:05,125.990712,-6.01444772,Laut Banda,USS Appanoose (AK-226),New Zealand,Kpl Ikan,130,IMO 88842,RWJ19517,58781,Layar,"PT. Regal Integra Makmur, Tbk",Madjid,Dobo,Moru,Maxim Gorky,New Zealand,,,,C,5,Polri,Speed Boat,
Tindak Terror di Laut,Level 9,21/04/2017,16:40,120.3156469,2.09927135,Laut Sulawesi,Hudson Cavalier,United Kingdom,Tongkang,238,IMO 11777,SPC21616,61935,Layar,PT. Tata Kelola Mandiri,Younis,Idi,Eray/Upisera,Barack Obama Sr.,Bouvet I.,,,,C,4,TNI AL,Tug Boat/Kpl Tunda,
Tindak Terror di Laut,Level 6,16/07/2018,22:35,108.76858,-6.11889,Laut Jawa,MS Costa Marina,Panama,Kpl Derek/Crane,131,IMO 24138,QEP4411,75316,Sandar,PT. Sarana Daya Semesta,Loewi,Ambo,Sesayap,Niland,Uruguay,,,,C,3,Polri,Speed Boat,
Tindak Terror di Laut,Level 4,01/01/2015,15:20,108.93405,-5.01303,Laut Jawa,SS Afric,Martinique,Kpl Selam,191,IMO 64762,RFN22143,64257,Sandar,PT. Abjad Barco Lamhin,Sandyawan Sumardi,Sungsang,Amahai,Waluya Rosmansyah,Madagascar,,,,A,5,TNI,Tug Boat/Kpl Tunda,
Tindak Terror di Laut,Level 6,13/07/2014,03:40,129.8422368,-5.67873684,Laut Banda,Thomas W. Lawson,Faroe Is.,Kpl Pesiar,168,IMO 74866,EAH1485,64787,Layar,Hypnosis,Furdjel,Dobo,Mesuji/Lampung,Steven Spielberg,Sweden,,,,C,1,Bakamla,Speed Boat,
Tindak Terror di Laut,Level 4,21/09/2014,17:40,119.922326,2.18813513,Laut Sulawesi,LNG Finima,Morocco,Kpl Peti Kemas/Container,167,IMO 89942,LWI131210,34913,Layar,PT. Uni Logistik Indonesia,Hakim Thantawi,Nunukan/Tunon Taka,Babang,Godsmack,Sweden,,,,F,1,Bea Cukai,Supply Ship,
Tindak Terror di Laut,Level 5,12/07/2018,01:15,137.3897359,1.38910913,Laut Halmahera,SS Mayaguez,St. Lucia,Tug Boat/Kpl Tunda,244,IMO 19273,KRB14920,84575,Sandar,PD. Talindo,Salman Aristo,Damar,Teluk Malala,Minh Triet,Jamaica,,,,F,1,TNI AL,Kpl Ro-Ro,
Tindak Terror di Laut,Level 7,14/10/2019,01:05,124.9260697,-6.28352267,Laut Banda,SS Desabla,Haiti,Supply Ship,150,IMO 25828,QPG13262,47699,Layar,PT. Reycom Document Solusi,Gordon Bowker,Tinombo,Wayaua,Henry James,Ghana,,,,D,4,TNI AL,Penumpang,
Tindak Terror di Laut,Level 7,08/07/2017,12:45,119.8486373,-7.91465875,Laut Flores,MV Sirius Star,Singapore,Kpl Selam,160,IMO 37592,IJS91919,66181,Layar,PT. ACC Express,Sam Barkas,Bagan siapi-api,Lagundi,Nagatomo,Gabon,,,,C,1,KKP,Kpl Pemadam Kebakaran/Fireboat,
Tindak Terror di Laut,Level 4,12/07/2015,02:45,127.1242104,-4.52222498,Laut Banda,MV Golden Nori,Kiribati,Supply Ship,230,IMO 79458,ZCU62512,65738,Lego,PD. Intan Mitra Sejati,Loemongga,Belang,Amurang,Arthur L.,Algeria,,,,B,6,Bakamla,Kpl Pemadam Kebakaran/Fireboat,
Tindak Terror di Laut,Level 8,16/08/2018,21:20,108.09648,-4.99714,Laut Jawa,Astron,Ukraine,Kpl Nelayan,120,IMO 26684,KKT4241,25634,Layar,PT. Top Express,Adrin Gonzlez Morales,Batang,Kuala Langsa,Yahia,Nicaragua,,,,E,5,TNI AL,Kpl Nelayan,
Tindak Terror di Laut,Level 5,02/09/2017,15:45,129.9183787,1.46859407,Laut Halmahera,MV Mairangi Bay,Slovakia,Kpl Ro-Ro,212,IMO 85797,QXX22710,16428,Lego,PT. Anggun Cipta Internusa,Mario Monti,Gorontalo,Hatu Piru,Brando,Costa Rica,,,,B,3,Bea Cukai,Kpl Penyelamat/Lifeboat,
Tindak Terror di Laut,Level 4,29/01/2015,04:30,117.4432741,-7.90792654,Laut Flores,SS Atlantic Causeway,"Congo, DRC",Kpl Peti Kemas/Container,217,IMO 54917,MOB14811,59399,Lego,PT. Uni Logistik Indonesia,Nathan Gamble,Moutong,Jeneponto,Ayoze Daz Daz,Syria,,,,C,1,Bakamla,Penumpang,
Tindak Terror di Laut,Level 5,21/04/2014,07:55,127.1239725,-5.10896624,Laut Banda,MV eut Strait (T-AK-W9519),Tajikistan,Kpl Ro-Ro,232,IMO 66416,OSN2636,39381,Sandar,PT. Indomontas Karya Mandiri,Daniel Quaye,Sawang,Dorosagu,Rudy Wowor,Monaco,,,,A,5,TNI,Kpl Pemadam Kebakaran/Fireboat,
Tindak Terror di Laut,Level 5,04/01/2019,02:15,110.37228,-3.98316,Laut Jawa,SS Cufic,Ireland,Kpl Penyelamat/Lifeboat,242,IMO 32712,GBV18120,16893,Lego,Paskal Food Market,Dmitriyevich Ilyin,Jayapura,Sukabangun Ketapang,Reinhardt,Zambia,,,,C,5,Bea Cukai,Kpl Derek/Crane,
Tindak Terror di Laut,Level 6,05/11/2016,00:40,125.798087,-6.67911974,Laut Banda,SS Belgic,Mongolia,Speed Boat,184,IMO 67235,ALC242324,31152,Lego,PT. Kum Sung Prima Sentosa,Winits,Yenggarbun,Kuala Semboja/Sebulu,Philo,Thailand,,,,D,4,Bakamla,Kpl Pemerintah,
Tindak Terror di Laut,Level 9,30/06/2017,11:45,116.6697756,-6.98625501,Laut Flores,SS Gallic,Austria,Kpl Peti Kemas/Container,154,IMO 71932,GCF672,93449,Lego,PT. Benua Expressindo Utama,F. Libby,Poom,Namlea,Javier Zanetti,Sao Tome & Principe,,,,A,3,TNI AD,Kpl Kayu,
Tindak Terror di Laut,Level 2,26/03/2015,04:15,138.7889377,0.1287831,Laut Halmahera,MSC Monterey,Virgin Is.,Kpl Kayu,155,IMO 74843,LHI242421,17711,Layar,PD. Elang Jaya,Yoshikatsu,Batutua,Gresik,Calombaris,Bouvet I.,,,,F,6,TNI AD,Kpl Ikan,
Tindak Terror di Laut,Level 5,14/09/2017,09:15,130.1948037,0.30418736,Laut Halmahera,MV Sea Star,Vanuatu,Tongkang,162,IMO 29861,HVD72015,98586,Sandar,PT. IMS Ekspres Indonesia,Josiah Bartlet,Kalbut,Yaba,Gastaldello,Singapore,,,,F,3,TNI,Kpl Pemerintah,
Tindak Terror di Laut,Level 9,09/02/2016,05:50,129.090083,-5.95650656,Laut Banda,USS Allioth (AK-109),New Caledonia,Supply Ship,120,IMO 19647,CGQ261821,61688,Lego,PT. Tpal Ekspres Indonesia,Saa,Langara,Dofa,Martn Palermo,Uganda,,,,C,4,TNI AL,Kpl Selam,
Tindak Terror di Laut,Level 9,12/09/2016,13:25,110.66854,-5.31527,Laut Jawa,SS Belgic |||,Chile,Bulker/Kpl Pengangkut Barang Curah,147,IMO 46136,NOA62511,43931,Sandar,PT. Perishable Logistics Indonesia,Claudia Harahap,Dama,Karimun Jawa,Bonnie Wright,British Virgin Is.,,,,E,1,TNI AU,Kargo/Barang,
Tindak Terror di Laut,Level 2,17/09/2016,22:30,119.1888498,-6.68470149,Laut Flores,SS Georgic,Mauritius,Kpl Selam,176,IMO 51522,VQJ211725,34325,Lego,PT. Direga Rayakonsult,Sjarifuddin,Soasio/Goto,Dorosagu,Gianni Zuiverloon,Hungary,,,,F,4,KKP,Kpl Penyelamat/Lifeboat,
Tindak Terror di Laut,Level 6,18/01/2016,17:00,116.7264865,-6.90840069,Laut Flores,Salem,Faroe Is.,Kpl Militer,226,IMO 43412,YLB20268,43848,Layar,PT. Aix Indologis Exspress,Jeffrey Rijsdijk,Teminabuan,Reo,Irianto MS Syafiuddin,Tuvalu,,,,B,3,Bakamla,Kpl Kayu,
Tindak Terror di Laut,Level 6,13/06/2019,07:50,122.3238906,3.8285132,Laut Sulawesi,MS Stolt Surf,Sri Lanka,Kpl Penyelamat/Lifeboat,224,IMO 53889,DPN252425,19686,Sandar,PT. Pandawa Mitra Perkasa,Rosanna,Boipinang,Belawan,Koteas,Lithuania,,,,B,6,TNI AL,Kpl Selam,
Tindak Terror di Laut,Level 3,02/05/2019,06:10,107.31609,-5.35491,Laut Jawa,SS Arthur M. Anderson,Ukraine,Bulker/Kpl Pengangkut Barang Curah,220,IMO 27554,KQQ21210,72382,Sandar,PT. Indo Efti,Archimede,Mansinam,Sei Berombang,Pedro Velzquez,Panama,,,,E,1,Bea Cukai,Bulker/Kpl Pengangkut Barang Curah,
Tindak Terror di Laut,Level 4,11/07/2015,10:35,108.37675,-3.64794,Laut Jawa,USS Arided (AK-73),Brazil,Penumpang,202,IMO 83779,CDH17189,23388,Lego,Hypnosis,Pontus Wernbloom,Teluk Bayur,Baa,Britney,Pakistan,,,,E,3,KKP,Kpl Pemadam Kebakaran/Fireboat,
Tindak Terror di Laut,Level 4,19/12/2017,19:35,136.0801785,1.27703762,Laut Halmahera,MV Maj. Bernard F. Fisher (T-AK-4396),Malta,Kpl Derek/Crane,196,IMO 32855,VSW14623,56163,Lego,PT. Dakota Lintas Buana,Aleksandrovich Lukyanov,Dawi-dawi,Waiwadan,Asking Alexandria,United Kingdom,,,,D,5,TNI AD,Penumpang,
Tindak Terror di Laut,Level 2,04/05/2014,23:45,131.5525327,2.25477803,Laut Halmahera,SS Delphic,Poland,Kpl Derek/Crane,110,IMO 38642,LZQ262526,17787,Sandar,PT. IMS Ekspres Indonesia,Song Seung-heon,Pasipalele,Dawai,Densill,Bermuda,,,,F,3,KKP,Kpl Pengeruk/Dredger,
